timestamp;elapsed_s;record_frame;peak_id;state;x_px;y_px;initial_x_px;initial_y_px;dx_px;dy_px;displacement_px;confidence;missed_frames;search_scale;area_px;threshold;preset
2026-08-12T04:54:36.485;49.372;168;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9249;0;1.000;81.00;254.20;Базовый
2026-08-12T04:54:36.485;49.372;168;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9436;0;1.000;77.00;253.00;Базовый
2026-08-12T04:54:36.769;49.656;169;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9249;0;1.000;81.00;254.20;Базовый
2026-08-12T04:54:36.769;49.656;169;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9436;0;1.000;77.00;253.00;Базовый
2026-08-12T04:54:37.050;49.937;170;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9249;0;1.000;81.00;254.20;Базовый
2026-08-12T04:54:37.050;49.937;170;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9436;0;1.000;77.00;253.00;Базовый
2026-08-12T04:54:37.330;50.217;171;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9469;0;1.000;81.00;253.00;Базовый
2026-08-12T04:54:37.330;50.217;171;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9287;0;1.000;76.00;252.00;Базовый
2026-08-12T04:54:37.626;50.513;172;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9366;0;1.000;81.00;253.00;Базовый
2026-08-12T04:54:37.626;50.513;172;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9116;0;1.000;76.00;254.00;Базовый
2026-08-12T04:54:37.913;50.800;173;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9167;0;1.000;81.00;254.00;Базовый
2026-08-12T04:54:37.913;50.800;173;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9117;0;1.000;77.00;253.84;Базовый
2026-08-12T04:54:38.214;51.101;174;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9167;0;1.000;81.00;254.00;Базовый
2026-08-12T04:54:38.214;51.101;174;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9117;0;1.000;77.00;253.84;Базовый
2026-08-12T04:54:38.517;51.405;175;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9231;0;1.000;81.00;254.00;Базовый
2026-08-12T04:54:38.517;51.405;175;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9117;0;1.000;77.00;253.84;Базовый
2026-08-12T04:54:38.816;51.703;176;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9231;0;1.000;81.00;254.00;Базовый
2026-08-12T04:54:38.816;51.703;176;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9117;0;1.000;77.00;253.84;Базовый
2026-08-12T04:54:39.097;51.984;177;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9419;0;1.000;81.00;253.00;Базовый
2026-08-12T04:54:39.097;51.984;177;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9117;0;1.000;77.00;253.84;Базовый
2026-08-12T04:54:39.389;52.276;178;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9943;0;1.000;84.00;253.00;Базовый
2026-08-12T04:54:39.389;52.276;178;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9513;0;1.000;73.00;254.00;Базовый
2026-08-12T04:54:39.704;52.592;179;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9211;0;1.000;84.00;253.00;Базовый
2026-08-12T04:54:39.704;52.592;179;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9513;0;1.000;73.00;254.00;Базовый
2026-08-12T04:54:39.987;52.874;180;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9210;0;1.000;82.00;253.00;Базовый
2026-08-12T04:54:39.987;52.874;180;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9515;0;1.000;74.00;253.00;Базовый
2026-08-12T04:54:40.292;53.179;181;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9210;0;1.000;82.00;253.00;Базовый
2026-08-12T04:54:40.292;53.179;181;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9515;0;1.000;74.00;253.00;Базовый
2026-08-12T04:54:40.579;53.467;182;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9210;0;1.000;82.00;253.00;Базовый
2026-08-12T04:54:40.579;53.467;182;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9515;0;1.000;74.00;253.00;Базовый
2026-08-12T04:54:40.875;53.763;183;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9210;0;1.000;82.00;253.00;Базовый
2026-08-12T04:54:40.875;53.763;183;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9515;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:41.170;54.058;184;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9210;0;1.000;82.00;253.00;Базовый
2026-08-12T04:54:41.170;54.058;184;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9515;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:41.451;54.338;185;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9509;0;1.000;81.00;252.00;Базовый
2026-08-12T04:54:41.451;54.338;185;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9931;0;1.000;76.00;253.00;Базовый
2026-08-12T04:54:41.730;54.617;186;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9469;0;1.000;81.00;254.00;Базовый
2026-08-12T04:54:41.730;54.617;186;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9931;0;1.000;76.00;253.00;Базовый
2026-08-12T04:54:42.011;54.899;187;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9944;0;1.000;81.00;253.00;Базовый
2026-08-12T04:54:42.011;54.899;187;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9931;0;1.000;76.00;253.00;Базовый
2026-08-12T04:54:42.486;55.373;188;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9944;0;1.000;81.00;253.00;Базовый
2026-08-12T04:54:42.486;55.373;188;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9930;0;1.000;76.00;253.00;Базовый
2026-08-12T04:54:42.771;55.659;189;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9405;0;1.000;81.00;254.00;Базовый
2026-08-12T04:54:42.771;55.659;189;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9930;0;1.000;76.00;254.00;Базовый
2026-08-12T04:54:43.053;55.940;190;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9405;0;1.000;83.00;253.88;Базовый
2026-08-12T04:54:43.053;55.940;190;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9930;0;1.000;76.00;254.00;Базовый
2026-08-12T04:54:43.343;56.230;191;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9507;0;1.000;82.00;253.00;Базовый
2026-08-12T04:54:43.343;56.230;191;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9236;0;1.000;75.00;252.00;Базовый
2026-08-12T04:54:43.735;56.623;192;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9926;0;1.000;82.00;253.00;Базовый
2026-08-12T04:54:43.735;56.623;192;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9281;0;1.000;75.00;252.00;Базовый
2026-08-12T04:54:44.014;56.901;193;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9820;0;1.000;82.00;254.00;Базовый
2026-08-12T04:54:44.014;56.901;193;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9102;0;1.000;75.00;252.00;Базовый
2026-08-12T04:54:44.298;57.186;194;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9800;0;1.000;82.00;254.00;Базовый
2026-08-12T04:54:44.298;57.186;194;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9121;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:44.650;57.538;195;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9800;0;1.000;82.00;254.00;Базовый
2026-08-12T04:54:44.650;57.538;195;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9121;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:45.287;58.174;196;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9800;0;1.000;82.00;254.00;Базовый
2026-08-12T04:54:45.287;58.174;196;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9121;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:45.584;58.472;197;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9800;0;1.000;82.00;254.00;Базовый
2026-08-12T04:54:45.584;58.472;197;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9121;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:45.878;58.766;198;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9800;0;1.000;82.00;254.00;Базовый
2026-08-12T04:54:45.878;58.766;198;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9121;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:46.175;59.062;199;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9800;0;1.000;82.00;254.00;Базовый
2026-08-12T04:54:46.175;59.062;199;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9121;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:46.497;59.384;200;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9392;0;1.000;83.00;253.00;Базовый
2026-08-12T04:54:46.497;59.384;200;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9939;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:46.820;59.707;201;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9942;0;1.000;83.00;254.00;Базовый
2026-08-12T04:54:46.820;59.707;201;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9940;0;1.000;75.00;252.00;Базовый
2026-08-12T04:54:47.106;59.993;202;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9942;0;1.000;83.00;254.00;Базовый
2026-08-12T04:54:47.106;59.993;202;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9940;0;1.000;75.00;252.00;Базовый
2026-08-12T04:54:47.579;60.467;203;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9942;0;1.000;83.00;254.00;Базовый
2026-08-12T04:54:47.579;60.467;203;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9940;0;1.000;75.00;252.00;Базовый
2026-08-12T04:54:48.238;61.125;204;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9370;0;1.000;82.00;253.00;Базовый
2026-08-12T04:54:48.238;61.125;204;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9212;0;1.000;75.00;252.00;Базовый
2026-08-12T04:54:49.154;62.041;205;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9370;0;1.000;82.00;253.00;Базовый
2026-08-12T04:54:49.154;62.041;205;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9204;0;1.000;76.00;252.00;Базовый
2026-08-12T04:54:49.443;62.330;206;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9292;0;1.000;81.00;253.00;Базовый
2026-08-12T04:54:49.443;62.330;206;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9204;0;1.000;76.00;252.00;Базовый
2026-08-12T04:54:49.730;62.617;207;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9292;0;1.000;81.00;253.00;Базовый
2026-08-12T04:54:49.730;62.617;207;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9204;0;1.000;76.00;252.00;Базовый
2026-08-12T04:54:50.022;62.909;208;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9292;0;1.000;81.00;253.00;Базовый
2026-08-12T04:54:50.022;62.909;208;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9204;0;1.000;76.00;252.00;Базовый
2026-08-12T04:54:50.316;63.203;209;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.8936;0;1.000;81.00;253.00;Базовый
2026-08-12T04:54:50.316;63.203;209;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9398;0;1.000;75.00;254.00;Базовый
2026-08-12T04:54:50.599;63.486;210;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9939;0;1.000;83.00;253.00;Базовый
2026-08-12T04:54:50.599;63.486;210;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9582;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:50.893;63.781;211;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9939;0;1.000;83.00;253.00;Базовый
2026-08-12T04:54:50.893;63.781;211;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9363;0;1.000;75.00;253.16;Базовый
2026-08-12T04:54:51.182;64.069;212;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9939;0;1.000;83.00;253.00;Базовый
2026-08-12T04:54:51.182;64.069;212;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9582;0;1.000;75.00;254.00;Базовый
2026-08-12T04:54:51.458;64.345;213;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9469;0;1.000;84.00;254.00;Базовый
2026-08-12T04:54:51.458;64.345;213;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9054;0;1.000;74.00;253.32;Базовый
2026-08-12T04:54:51.747;64.635;214;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9948;0;1.000;84.00;253.00;Базовый
2026-08-12T04:54:51.747;64.635;214;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9054;0;1.000;74.00;253.32;Базовый
2026-08-12T04:54:52.047;64.935;215;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9948;0;1.000;84.00;253.00;Базовый
2026-08-12T04:54:52.047;64.935;215;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9485;0;1.000;74.00;253.00;Базовый
2026-08-12T04:54:52.573;65.461;216;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9948;0;1.000;84.00;253.00;Базовый
2026-08-12T04:54:52.573;65.461;216;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9485;0;1.000;74.00;253.00;Базовый
2026-08-12T04:54:52.862;65.750;217;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9843;0;1.000;84.00;253.72;Базовый
2026-08-12T04:54:52.862;65.750;217;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9476;0;1.000;76.00;253.00;Базовый
2026-08-12T04:54:53.154;66.041;218;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9942;0;1.000;80.00;252.00;Базовый
2026-08-12T04:54:53.154;66.041;218;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9937;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:53.434;66.322;219;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9938;0;1.000;80.00;253.00;Базовый
2026-08-12T04:54:53.434;66.322;219;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9941;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:53.728;66.615;220;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9260;0;1.000;80.00;253.00;Базовый
2026-08-12T04:54:53.728;66.615;220;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9941;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:54.018;66.905;221;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9260;0;1.000;80.00;253.00;Базовый
2026-08-12T04:54:54.018;66.905;221;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9362;0;1.000;75.00;252.16;Базовый
2026-08-12T04:54:54.302;67.190;222;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9863;0;1.000;81.00;253.00;Базовый
2026-08-12T04:54:54.302;67.190;222;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9362;0;1.000;75.00;252.16;Базовый
2026-08-12T04:54:54.587;67.475;223;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9863;0;1.000;81.00;253.00;Базовый
2026-08-12T04:54:54.587;67.475;223;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9362;0;1.000;75.00;252.16;Базовый
2026-08-12T04:54:54.875;67.763;224;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9835;0;1.000;81.00;252.20;Базовый
2026-08-12T04:54:54.875;67.763;224;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9946;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:55.158;68.045;225;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.8939;0;1.000;84.00;253.00;Базовый
2026-08-12T04:54:55.158;68.045;225;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9205;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:55.520;68.408;226;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9942;0;1.000;84.00;252.00;Базовый
2026-08-12T04:54:55.520;68.408;226;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9115;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:55.810;68.697;227;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9942;0;1.000;84.00;253.00;Базовый
2026-08-12T04:54:55.810;68.697;227;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9115;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:56.097;68.985;228;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9943;0;1.000;82.00;253.00;Базовый
2026-08-12T04:54:56.097;68.985;228;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9089;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:56.390;69.277;229;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9940;0;1.000;83.00;253.00;Базовый
2026-08-12T04:54:56.390;69.277;229;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9089;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:56.669;69.557;230;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9941;0;1.000;83.00;253.00;Базовый
2026-08-12T04:54:56.669;69.557;230;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9089;0;1.000;75.00;253.00;Базовый
2026-08-12T04:54:56.968;69.855;231;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9941;0;1.000;83.00;253.00;Базовый
2026-08-12T04:54:56.968;69.855;231;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9089;0;1.000;75.00;253.00;Базовый
2026-08-12T04:55:02.049;74.936;232;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9944;0;1.000;81.00;254.00;Базовый
2026-08-12T04:55:02.049;74.936;232;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9097;0;1.000;75.00;252.16;Базовый
2026-08-12T04:55:02.586;75.473;233;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.8940;0;1.000;81.00;254.00;Базовый
2026-08-12T04:55:02.586;75.473;233;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9839;0;1.000;75.00;252.00;Базовый
2026-08-12T04:55:02.944;75.831;234;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9393;0;1.000;81.00;253.00;Базовый
2026-08-12T04:55:02.944;75.831;234;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9839;0;1.000;75.00;253.00;Базовый
2026-08-12T04:55:03.230;76.118;235;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9949;0;1.000;83.00;253.88;Базовый
2026-08-12T04:55:03.230;76.118;235;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9283;0;1.000;75.00;253.00;Базовый
2026-08-12T04:55:03.766;76.653;236;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9665;0;1.000;83.00;253.00;Базовый
2026-08-12T04:55:03.766;76.653;236;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9707;0;1.000;75.00;252.00;Базовый
2026-08-12T04:55:04.049;76.936;237;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9947;0;1.000;83.00;252.00;Базовый
2026-08-12T04:55:04.049;76.936;237;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9707;0;1.000;75.00;252.00;Базовый
2026-08-12T04:55:04.367;77.255;238;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9947;0;1.000;83.00;252.00;Базовый
2026-08-12T04:55:04.367;77.255;238;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9707;0;1.000;75.00;252.00;Базовый
2026-08-12T04:55:04.694;77.582;239;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9947;0;1.000;83.00;252.00;Базовый
2026-08-12T04:55:04.694;77.582;239;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9707;0;1.000;75.00;252.00;Базовый
2026-08-12T04:55:05.034;77.922;240;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9565;0;1.000;83.00;252.88;Базовый
2026-08-12T04:55:05.034;77.922;240;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9840;0;1.000;75.00;252.00;Базовый
2026-08-12T04:55:05.336;78.223;241;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9362;0;1.000;82.00;252.00;Базовый
2026-08-12T04:55:05.336;78.223;241;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9269;0;1.000;75.00;252.00;Базовый
2026-08-12T04:55:05.681;78.568;242;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9511;0;1.000;82.00;253.00;Базовый
2026-08-12T04:55:05.681;78.568;242;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9399;0;1.000;75.00;252.00;Базовый
2026-08-12T04:55:05.979;78.867;243;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9391;0;1.000;82.00;253.00;Базовый
2026-08-12T04:55:05.979;78.867;243;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9298;0;1.000;75.00;253.16;Базовый
2026-08-12T04:55:06.257;79.145;244;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9391;0;1.000;82.00;253.00;Базовый
2026-08-12T04:55:06.257;79.145;244;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9298;0;1.000;75.00;253.16;Базовый
2026-08-12T04:55:06.538;79.425;245;1;LOCK;1248.3496;908.2203;1248.3496;908.2203;0.0000;0.0000;0.0000;0.9391;0;1.000;82.00;253.00;Базовый
2026-08-12T04:55:06.538;79.425;245;2;LOCK;1306.8770;862.9022;1306.8770;862.9022;0.0000;0.0000;0.0000;0.9298;0;1.000;75.00;253.16;Базовый
