timestamp;elapsed_s;record_frame;peak_id;state;x_px;y_px;confidence;missed_frames;search_scale;area_px;threshold;preset
2026-08-10T12:59:35.889;32.246;111;1;HOLD;1252.4029;913.0464;0.9550;3;1.102;53.00;208.00;Базовый
2026-08-10T12:59:35.889;32.246;111;2;LOCK;1309.3870;867.8678;0.9999;0;1.000;52.00;205.00;Базовый
2026-08-10T12:59:36.175;32.532;112;1;HOLD;1252.4029;913.0464;0.9550;3;1.102;53.00;208.00;Базовый
2026-08-10T12:59:36.175;32.532;112;2;LOCK;1309.3870;867.8678;0.9999;0;1.000;52.00;205.00;Базовый
2026-08-10T12:59:36.461;32.818;113;1;HOLD;1252.4029;913.0464;0.9550;3;1.102;53.00;208.00;Базовый
2026-08-10T12:59:36.461;32.818;113;2;LOCK;1309.3870;867.8678;0.9999;0;1.000;52.00;205.00;Базовый
2026-08-10T12:59:36.747;33.104;114;1;HOLD;1252.4029;913.0464;0.9550;3;1.102;53.00;208.00;Базовый
2026-08-10T12:59:36.747;33.104;114;2;LOCK;1309.3870;867.8678;0.9999;0;1.000;52.00;205.00;Базовый
2026-08-10T12:59:37.035;33.391;115;1;HOLD;1252.4029;913.0464;0.9550;3;1.102;53.00;208.00;Базовый
2026-08-10T12:59:37.035;33.391;115;2;LOCK;1309.3870;867.8678;0.9999;0;1.000;52.00;205.00;Базовый
2026-08-10T12:59:37.357;33.714;116;1;LOCK;1252.3946;913.0361;0.9988;0;1.000;53.00;209.52;Базовый
2026-08-10T12:59:37.357;33.714;116;2;LOCK;1309.3870;867.8640;0.9999;0;1.000;52.00;205.00;Базовый
2026-08-10T12:59:37.641;33.998;117;1;HOLD;1252.3946;913.0361;0.9839;1;1.034;53.00;209.52;Базовый
2026-08-10T12:59:37.641;33.998;117;2;LOCK;1309.4518;868.1984;0.9976;0;1.000;69.00;202.64;Базовый
2026-08-10T12:59:37.930;34.287;118;1;HOLD;1252.3946;913.0361;0.9839;1;1.034;53.00;209.52;Базовый
2026-08-10T12:59:37.930;34.287;118;2;LOCK;1309.4518;868.1984;0.9976;0;1.000;69.00;202.64;Базовый
2026-08-10T12:59:38.225;34.581;119;1;HOLD;1252.3946;913.0361;0.9839;1;1.034;53.00;209.52;Базовый
2026-08-10T12:59:38.225;34.581;119;2;LOCK;1309.4518;868.1984;0.9976;0;1.000;69.00;202.64;Базовый
2026-08-10T12:59:38.518;34.875;120;1;HOLD;1252.3946;913.0361;0.9839;1;1.034;53.00;209.52;Базовый
2026-08-10T12:59:38.518;34.875;120;2;LOCK;1309.4518;868.1984;0.9976;0;1.000;69.00;202.64;Базовый
2026-08-10T12:59:38.811;35.168;121;1;LOCK;1252.4008;913.0256;0.9995;0;1.000;54.00;209.52;Базовый
2026-08-10T12:59:38.811;35.168;121;2;LOCK;1309.4581;868.1806;0.9999;0;1.000;52.00;205.68;Базовый
2026-08-10T12:59:39.104;35.461;122;1;HOLD;1252.4008;913.0256;0.9845;1;1.034;54.00;209.52;Базовый
2026-08-10T12:59:39.104;35.461;122;2;LOCK;1309.4536;868.1435;0.9999;0;1.000;52.00;205.52;Базовый
2026-08-10T12:59:39.390;35.747;123;1;HOLD;1252.4008;913.0256;0.9845;1;1.034;54.00;209.52;Базовый
2026-08-10T12:59:39.390;35.747;123;2;LOCK;1309.4536;868.1435;0.9999;0;1.000;52.00;205.52;Базовый
2026-08-10T12:59:39.679;36.036;124;1;HOLD;1252.4008;913.0256;0.9845;1;1.034;54.00;209.52;Базовый
2026-08-10T12:59:39.679;36.036;124;2;LOCK;1309.4536;868.1435;0.9999;0;1.000;52.00;205.52;Базовый
2026-08-10T12:59:39.968;36.325;125;1;HOLD;1252.4008;913.0256;0.9552;3;1.102;54.00;209.52;Базовый
2026-08-10T12:59:39.968;36.325;125;2;LOCK;1309.4395;868.0502;0.9999;0;1.000;52.00;205.52;Базовый
2026-08-10T12:59:40.259;36.616;126;1;LOCK;1252.3942;913.0236;0.9993;0;1.000;56.00;211.16;Базовый
2026-08-10T12:59:40.259;36.616;126;2;LOCK;1309.4306;868.0016;0.9999;0;1.000;52.00;205.32;Базовый
2026-08-10T12:59:40.539;36.896;127;1;HOLD;1252.3942;913.0236;0.9695;2;1.068;56.00;211.16;Базовый
2026-08-10T12:59:40.539;36.896;127;2;LOCK;1309.4137;867.9156;0.9999;0;1.000;52.00;205.32;Базовый
2026-08-10T12:59:40.823;37.180;128;1;HOLD;1252.3942;913.0236;0.9550;3;1.102;56.00;211.16;Базовый
2026-08-10T12:59:40.823;37.180;128;2;LOCK;1309.4065;867.8817;0.9999;0;1.000;52.00;205.32;Базовый
2026-08-10T12:59:41.109;37.466;129;1;HOLD;1252.3942;913.0236;0.9550;3;1.102;56.00;211.16;Базовый
2026-08-10T12:59:41.109;37.466;129;2;LOCK;1309.4065;867.8817;0.9999;0;1.000;52.00;205.32;Базовый
2026-08-10T12:59:41.400;37.757;130;1;HOLD;1252.3942;913.0236;0.9550;3;1.102;56.00;211.16;Базовый
2026-08-10T12:59:41.400;37.757;130;2;LOCK;1309.4065;867.8817;0.9999;0;1.000;52.00;205.32;Базовый
2026-08-10T12:59:41.694;38.051;131;1;HOLD;1252.3942;913.0236;0.9550;3;1.102;56.00;211.16;Базовый
2026-08-10T12:59:41.694;38.051;131;2;LOCK;1309.4065;867.8817;0.9999;0;1.000;52.00;205.32;Базовый
2026-08-10T12:59:42.000;38.356;132;1;HOLD;1252.3711;913.0135;0.9845;1;1.034;57.00;202.12;Базовый
2026-08-10T12:59:42.000;38.356;132;2;LOCK;1309.3748;867.7767;1.0000;0;1.000;52.00;205.00;Базовый
2026-08-10T12:59:42.298;38.655;133;1;LOCK;1252.3569;913.0086;0.9995;0;1.000;57.00;211.00;Базовый
2026-08-10T12:59:42.298;38.655;133;2;LOCK;1309.3512;867.7158;1.0000;0;1.000;52.00;205.52;Базовый
2026-08-10T12:59:42.579;38.936;134;1;HOLD;1252.3569;913.0086;0.9697;2;1.068;57.00;211.00;Базовый
2026-08-10T12:59:42.579;38.936;134;2;LOCK;1309.3451;867.7080;1.0000;0;1.000;52.00;205.68;Базовый
2026-08-10T12:59:42.864;39.221;135;1;HOLD;1252.3569;913.0086;0.9552;3;1.102;57.00;211.00;Базовый
2026-08-10T12:59:42.864;39.221;135;2;LOCK;1309.3446;867.7114;1.0000;0;1.000;52.00;205.68;Базовый
2026-08-10T12:59:43.159;39.516;136;1;HOLD;1252.3569;913.0086;0.9552;3;1.102;57.00;211.00;Базовый
2026-08-10T12:59:43.159;39.516;136;2;LOCK;1309.3446;867.7114;1.0000;0;1.000;52.00;205.68;Базовый
2026-08-10T12:59:43.444;39.801;137;1;HOLD;1252.3452;913.0044;0.9845;1;1.034;57.00;210.16;Базовый
2026-08-10T12:59:43.444;39.801;137;2;LOCK;1309.3527;867.7478;0.9999;0;1.000;52.00;205.68;Базовый
2026-08-10T12:59:43.727;40.084;138;1;LOCK;1252.3365;913.0048;0.9997;0;1.000;57.00;208.80;Базовый
2026-08-10T12:59:43.727;40.084;138;2;LOCK;1309.3793;867.8380;0.9999;0;1.000;52.00;205.00;Базовый
2026-08-10T12:59:44.026;40.383;139;1;HOLD;1252.3365;913.0048;0.9553;3;1.102;57.00;208.80;Базовый
2026-08-10T12:59:44.026;40.383;139;2;LOCK;1309.3991;867.9005;0.9999;0;1.000;52.00;205.16;Базовый
2026-08-10T12:59:44.312;40.669;140;1;LOCK;1252.3501;912.9994;0.9988;0;1.000;55.00;210.32;Базовый
2026-08-10T12:59:44.312;40.669;140;2;LOCK;1309.4032;867.9123;0.9999;0;1.000;52.00;205.16;Базовый
2026-08-10T12:59:44.603;40.960;141;1;HOLD;1252.3501;912.9994;0.9839;1;1.034;55.00;210.32;Базовый
2026-08-10T12:59:44.603;40.960;141;2;LOCK;1309.4060;867.9198;0.9999;0;1.000;52.00;205.16;Базовый
2026-08-10T12:59:44.902;41.259;142;1;HOLD;1252.3501;912.9994;0.9691;2;1.068;55.00;210.32;Базовый
2026-08-10T12:59:44.902;41.259;142;2;LOCK;1309.4076;867.9232;0.9999;0;1.000;52.00;205.16;Базовый
2026-08-10T12:59:45.190;41.547;143;1;HOLD;1252.3440;913.0015;0.9841;1;1.034;57.00;210.00;Базовый
2026-08-10T12:59:45.190;41.547;143;2;LOCK;1309.4058;867.9162;0.9999;0;1.000;52.00;205.16;Базовый
2026-08-10T12:59:45.479;41.836;144;1;LOCK;1252.3518;912.9995;0.9995;0;1.000;56.00;208.88;Базовый
2026-08-10T12:59:45.479;41.836;144;2;LOCK;1309.3928;867.9503;1.0000;0;1.000;51.00;205.52;Базовый
2026-08-10T12:59:45.764;42.121;145;1;HOLD;1252.3518;912.9995;0.9552;3;1.102;56.00;208.88;Базовый
2026-08-10T12:59:45.764;42.121;145;2;LOCK;1309.3827;867.9745;1.0000;0;1.000;51.00;205.52;Базовый
2026-08-10T12:59:46.053;42.410;146;1;HOLD;1252.3596;912.9979;0.9697;2;1.068;56.00;209.56;Базовый
2026-08-10T12:59:46.053;42.410;146;2;LOCK;1309.3782;867.9834;1.0000;0;1.000;51.00;205.36;Базовый
2026-08-10T12:59:46.347;42.704;147;1;HOLD;1252.3666;912.9967;0.9845;1;1.034;56.00;209.88;Базовый
2026-08-10T12:59:46.347;42.704;147;2;LOCK;1309.3784;867.9807;1.0000;0;1.000;51.00;205.36;Базовый
2026-08-10T12:59:46.626;42.983;148;1;HOLD;1252.3666;912.9967;0.9552;3;1.102;56.00;209.88;Базовый
2026-08-10T12:59:46.626;42.983;148;2;LOCK;1309.3799;867.9759;1.0000;0;1.000;51.00;205.36;Базовый
2026-08-10T12:59:46.911;43.267;149;1;HOLD;1252.3783;913.0050;0.9697;2;1.068;55.00;209.88;Базовый
2026-08-10T12:59:46.911;43.267;149;2;LOCK;1309.3827;867.9685;1.0000;0;1.000;51.00;205.36;Базовый
2026-08-10T12:59:47.200;43.557;150;1;HOLD;1252.3886;913.0131;0.9845;1;1.034;55.00;209.88;Базовый
2026-08-10T12:59:47.200;43.557;150;2;LOCK;1309.3847;867.9638;1.0000;0;1.000;51.00;205.36;Базовый
2026-08-10T12:59:47.490;43.847;151;1;LOCK;1252.4043;913.0012;0.9995;0;1.000;54.00;209.52;Базовый
2026-08-10T12:59:47.490;43.847;151;2;LOCK;1309.3846;867.9657;1.0000;0;1.000;51.00;205.84;Базовый
2026-08-10T12:59:47.771;44.128;152;1;HOLD;1252.4043;913.0012;0.9697;2;1.068;54.00;209.52;Базовый
2026-08-10T12:59:47.771;44.128;152;2;LOCK;1309.3841;867.9676;1.0000;0;1.000;51.00;205.84;Базовый
2026-08-10T12:59:48.051;44.408;153;1;LOCK;1252.4177;912.9892;0.9995;0;1.000;54.00;210.20;Базовый
2026-08-10T12:59:48.051;44.408;153;2;LOCK;1309.3834;867.9697;1.0000;0;1.000;51.00;205.84;Базовый
2026-08-10T12:59:48.337;44.694;154;1;HOLD;1252.4177;912.9892;0.9552;3;1.102;54.00;210.20;Базовый
2026-08-10T12:59:48.337;44.694;154;2;LOCK;1309.3824;867.9720;1.0000;0;1.000;51.00;205.84;Базовый
2026-08-10T12:59:48.616;44.973;155;1;HOLD;1252.4285;912.9781;0.9845;1;1.034;54.00;209.36;Базовый
2026-08-10T12:59:48.616;44.973;155;2;LOCK;1309.3820;867.9728;1.0000;0;1.000;51.00;205.84;Базовый
2026-08-10T12:59:48.902;45.259;156;1;LOCK;1252.4367;912.9690;0.9995;0;1.000;54.00;209.52;Базовый
2026-08-10T12:59:48.902;45.259;156;2;LOCK;1309.3820;867.9725;1.0000;0;1.000;51.00;205.16;Базовый
2026-08-10T12:59:49.195;45.552;157;1;HOLD;1252.4367;912.9690;0.9552;3;1.102;54.00;209.52;Базовый
2026-08-10T12:59:49.195;45.552;157;2;LOCK;1309.3824;867.9718;1.0000;0;1.000;51.00;205.16;Базовый
2026-08-10T12:59:49.485;45.841;158;1;HOLD;1252.4347;912.9810;0.9694;2;1.068;53.00;210.84;Базовый
2026-08-10T12:59:49.485;45.841;158;2;LOCK;1309.3841;867.9519;0.9999;0;1.000;52.00;206.36;Базовый
2026-08-10T12:59:49.772;46.129;159;1;HOLD;1252.4312;912.9938;0.9841;1;1.034;53.00;210.00;Базовый
2026-08-10T12:59:49.772;46.129;159;2;LOCK;1309.3894;867.9043;0.9999;0;1.000;52.00;206.36;Базовый
2026-08-10T12:59:50.062;46.419;160;1;LOCK;1252.4275;913.0054;0.9991;0;1.000;53.00;210.00;Базовый
2026-08-10T12:59:50.062;46.419;160;2;LOCK;1309.3921;867.8745;0.9999;0;1.000;52.00;206.36;Базовый
2026-08-10T12:59:50.344;46.701;161;1;HOLD;1252.4275;913.0054;0.9548;3;1.102;53.00;210.00;Базовый
2026-08-10T12:59:50.344;46.701;161;2;LOCK;1309.3927;867.8651;0.9999;0;1.000;52.00;204.32;Базовый
2026-08-10T12:59:50.621;46.978;162;1;HOLD;1252.4129;913.0040;0.9841;1;1.034;56.00;211.00;Базовый
2026-08-10T12:59:50.621;46.978;162;2;LOCK;1309.3927;867.8679;0.9999;0;1.000;52.00;203.64;Базовый
2026-08-10T12:59:50.910;47.266;163;1;LOCK;1252.3997;913.0028;0.9995;0;1.000;56.00;211.00;Базовый
2026-08-10T12:59:50.910;47.266;163;2;LOCK;1309.3931;867.8781;0.9999;0;1.000;52.00;203.64;Базовый
2026-08-10T12:59:51.192;47.549;164;1;LOCK;1252.3609;912.9786;0.9993;0;1.000;56.00;203.12;Базовый
2026-08-10T12:59:51.192;47.549;164;2;LOCK;1309.3925;867.8884;0.9999;0;1.000;52.00;203.64;Базовый
2026-08-10T12:59:51.494;47.850;165;1;HOLD;1252.3609;912.9786;0.9550;3;1.102;56.00;203.12;Базовый
2026-08-10T12:59:51.494;47.850;165;2;LOCK;1309.3942;867.8500;0.9995;0;1.000;51.00;205.68;Базовый
2026-08-10T12:59:51.781;48.138;166;1;HOLD;1252.3686;912.9740;0.9841;1;1.034;52.00;210.04;Базовый
2026-08-10T12:59:51.781;48.138;166;2;LOCK;1309.3952;867.8264;0.9996;0;1.000;51.00;205.84;Базовый
2026-08-10T12:59:52.077;48.433;167;1;LOCK;1252.3802;912.9739;0.9995;0;1.000;52.00;210.04;Базовый
2026-08-10T12:59:52.077;48.433;167;2;LOCK;1309.3961;867.8031;0.9996;0;1.000;51.00;205.68;Базовый
2026-08-10T12:59:52.365;48.722;168;1;HOLD;1252.3802;912.9739;0.9698;2;1.068;52.00;210.04;Базовый
2026-08-10T12:59:52.365;48.722;168;2;LOCK;1309.3963;867.7972;0.9996;0;1.000;51.00;205.68;Базовый
2026-08-10T12:59:52.641;48.998;169;1;LOCK;1252.3743;912.9708;0.9993;0;1.000;56.00;209.36;Базовый
2026-08-10T12:59:52.641;48.998;169;2;LOCK;1309.5345;868.5241;0.9999;0;1.000;67.00;205.84;Базовый
2026-08-10T12:59:52.922;49.278;170;1;LOCK;1252.3767;912.9474;0.9995;0;1.000;55.00;203.80;Базовый
2026-08-10T12:59:52.922;49.278;170;2;LOCK;1309.6143;869.2219;0.9998;0;1.000;70.00;205.84;Базовый
2026-08-10T12:59:53.200;49.557;171;1;HOLD;1252.3767;912.9474;0.9697;2;1.068;55.00;203.80;Базовый
2026-08-10T12:59:53.200;49.557;171;2;LOCK;1309.5680;869.0259;0.9997;0;1.000;53.00;206.20;Базовый
2026-08-10T12:59:53.484;49.841;172;1;HOLD;1252.3772;912.9593;0.9847;1;1.034;58.00;209.84;Базовый
2026-08-10T12:59:53.484;49.841;172;2;LOCK;1309.4767;868.5060;0.9996;0;1.000;51.00;206.00;Базовый
2026-08-10T12:59:53.764;50.120;173;1;HOLD;1252.3772;912.9593;0.9553;3;1.102;58.00;209.84;Базовый
2026-08-10T12:59:53.764;50.120;173;2;LOCK;1309.4234;868.1242;0.9999;0;1.000;52.00;206.00;Базовый
2026-08-10T12:59:54.044;50.401;174;1;HOLD;1252.3774;912.9721;0.9845;1;1.034;58.00;207.80;Базовый
2026-08-10T12:59:54.044;50.401;174;2;LOCK;1309.3854;867.8271;0.9997;0;1.000;52.00;206.16;Базовый
2026-08-10T12:59:54.338;50.695;175;1;LOCK;1252.3912;912.9818;0.9988;0;1.000;57.00;210.52;Базовый
2026-08-10T12:59:54.338;50.695;175;2;LOCK;1309.3618;867.6014;0.9997;0;1.000;52.00;206.16;Базовый
2026-08-10T12:59:54.615;50.972;176;1;HOLD;1252.3912;912.9818;0.9691;2;1.068;57.00;210.52;Базовый
2026-08-10T12:59:54.615;50.972;176;2;LOCK;1309.3639;867.5826;0.9997;0;1.000;52.00;206.16;Базовый
2026-08-10T12:59:54.897;51.254;177;1;HOLD;1252.4043;912.9897;0.9839;1;1.034;57.00;209.84;Базовый
2026-08-10T12:59:54.897;51.254;177;2;LOCK;1309.3919;867.6744;0.9999;0;1.000;52.00;206.84;Базовый
2026-08-10T12:59:55.188;51.544;178;1;LOCK;1252.4026;912.9990;0.9995;0;1.000;58.00;210.52;Базовый
2026-08-10T12:59:55.188;51.544;178;2;LOCK;1309.4163;867.8095;0.9999;0;1.000;52.00;205.48;Базовый
2026-08-10T12:59:55.478;51.835;179;1;HOLD;1252.4004;913.0047;0.9698;2;1.068;58.00;202.80;Базовый
2026-08-10T12:59:55.478;51.835;179;2;LOCK;1309.4640;867.9028;0.9999;0;1.000;54.00;205.00;Базовый
2026-08-10T12:59:55.763;52.120;180;1;HOLD;1252.3988;913.0116;0.9847;1;1.034;58.00;206.84;Базовый
2026-08-10T12:59:55.763;52.120;180;2;LOCK;1309.4925;867.9380;0.9999;0;1.000;54.00;205.00;Базовый
2026-08-10T12:59:56.052;52.408;181;1;HOLD;1252.3988;913.0116;0.9553;3;1.102;58.00;206.84;Базовый
2026-08-10T12:59:56.052;52.408;181;2;LOCK;1309.4899;867.9263;0.9999;0;1.000;53.00;205.84;Базовый
2026-08-10T12:59:56.329;52.686;182;1;HOLD;1252.3971;913.0168;0.9847;1;1.034;58.00;206.84;Базовый
2026-08-10T12:59:56.329;52.686;182;2;LOCK;1309.4700;867.8931;0.9999;0;1.000;53.00;205.84;Базовый
2026-08-10T12:59:56.614;52.971;183;1;HOLD;1252.3971;913.0168;0.9553;3;1.102;58.00;206.84;Базовый
2026-08-10T12:59:56.614;52.971;183;2;LOCK;1309.4483;867.8582;0.9999;0;1.000;53.00;205.84;Базовый
2026-08-10T12:59:56.911;53.268;184;1;LOCK;1252.3877;913.0176;0.9994;0;1.000;58.00;203.48;Базовый
2026-08-10T12:59:56.911;53.268;184;2;LOCK;1309.4232;867.8187;0.9999;0;1.000;53.00;205.84;Базовый
2026-08-10T12:59:57.199;53.556;185;1;LOCK;1252.3799;913.0136;0.9994;0;1.000;58.00;203.48;Базовый
2026-08-10T12:59:57.199;53.556;185;2;LOCK;1309.4127;867.8029;0.9999;0;1.000;53.00;205.84;Базовый
2026-08-10T12:59:57.484;53.841;186;1;HOLD;1252.3799;913.0136;0.9697;2;1.068;58.00;203.48;Базовый
2026-08-10T12:59:57.484;53.841;186;2;LOCK;1309.4182;867.8043;0.9999;0;1.000;53.00;206.00;Базовый
2026-08-10T12:59:57.763;54.120;187;1;LOCK;1252.3894;913.0098;0.9995;0;1.000;55.00;210.04;Базовый
2026-08-10T12:59:57.763;54.120;187;2;LOCK;1309.4268;867.8101;0.9999;0;1.000;53.00;205.32;Базовый
2026-08-10T12:59:58.051;54.407;188;1;HOLD;1252.3894;913.0098;0.9552;3;1.102;55.00;210.04;Базовый
2026-08-10T12:59:58.051;54.407;188;2;LOCK;1309.4393;867.8220;0.9999;0;1.000;53.00;206.00;Базовый
2026-08-10T12:59:58.332;54.689;189;1;HOLD;1252.3990;913.0061;0.9845;1;1.034;55.00;209.20;Базовый
2026-08-10T12:59:58.332;54.689;189;2;LOCK;1309.4445;867.8296;0.9999;0;1.000;53.00;206.00;Базовый
2026-08-10T12:59:58.618;54.975;190;1;LOCK;1252.4076;913.0030;0.9995;0;1.000;55.00;209.20;Базовый
2026-08-10T12:59:58.618;54.975;190;2;LOCK;1309.4472;867.8360;0.9999;0;1.000;53.00;206.00;Базовый
2026-08-10T12:59:58.895;55.252;191;1;HOLD;1252.4076;913.0030;0.9845;1;1.034;55.00;209.20;Базовый
2026-08-10T12:59:58.895;55.252;191;2;LOCK;1309.4470;867.8369;0.9999;0;1.000;53.00;206.00;Базовый
2026-08-10T12:59:59.186;55.543;192;1;LOCK;1252.4147;913.0005;0.9995;0;1.000;55.00;209.20;Базовый
2026-08-10T12:59:59.186;55.543;192;2;LOCK;1309.4451;867.8354;0.9999;0;1.000;53.00;206.00;Базовый
2026-08-10T12:59:59.471;55.827;193;1;HOLD;1252.4147;913.0005;0.9845;1;1.034;55.00;209.20;Базовый
2026-08-10T12:59:59.471;55.827;193;2;LOCK;1309.4437;867.8345;0.9999;0;1.000;53.00;206.00;Базовый
2026-08-10T12:59:59.768;56.124;194;1;HOLD;1252.4147;913.0005;0.9697;2;1.068;55.00;209.20;Базовый
2026-08-10T12:59:59.768;56.124;194;2;LOCK;1309.4423;867.8335;0.9999;0;1.000;53.00;206.00;Базовый
2026-08-10T13:00:00.049;56.406;195;1;LOCK;1252.4007;912.9988;0.9995;0;1.000;57.00;210.36;Базовый
2026-08-10T13:00:00.049;56.406;195;2;LOCK;1309.4217;867.8902;1.0000;0;1.000;51.00;206.00;Базовый
2026-08-10T13:00:00.330;56.687;196;1;HOLD;1252.4007;912.9988;0.9697;2;1.068;57.00;210.36;Базовый
2026-08-10T13:00:00.330;56.687;196;2;LOCK;1309.4031;867.9444;1.0000;0;1.000;51.00;206.00;Базовый
2026-08-10T13:00:00.617;56.974;197;1;LOCK;1252.3924;913.0028;0.9995;0;1.000;56.00;210.36;Базовый
2026-08-10T13:00:00.617;56.974;197;2;LOCK;1309.3903;867.9851;1.0000;0;1.000;51.00;203.96;Базовый
2026-08-10T13:00:00.914;57.271;198;1;HOLD;1252.3924;913.0028;0.9697;2;1.068;56.00;210.36;Базовый
2026-08-10T13:00:00.914;57.271;198;2;LOCK;1309.3679;867.9906;1.0000;0;1.000;52.00;205.32;Базовый
2026-08-10T13:00:01.199;57.556;199;1;LOCK;1252.3854;913.0067;0.9995;0;1.000;56.00;210.36;Базовый
2026-08-10T13:00:01.199;57.556;199;2;LOCK;1309.3517;867.9811;1.0000;0;1.000;52.00;205.32;Базовый
2026-08-10T13:00:01.496;57.853;200;1;HOLD;1252.3854;913.0067;0.9552;3;1.102;56.00;210.36;Базовый
2026-08-10T13:00:01.496;57.853;200;2;LOCK;1309.3597;867.9325;0.9999;0;1.000;52.00;206.32;Базовый
2026-08-10T13:00:01.780;58.137;201;1;HOLD;1252.4069;912.9887;0.9696;2;1.068;52.00;209.52;Базовый
2026-08-10T13:00:01.780;58.137;201;2;LOCK;1309.3767;867.8907;0.9999;0;1.000;52.00;206.32;Базовый
2026-08-10T13:00:02.062;58.419;202;1;LOCK;1252.4141;912.9900;0.9993;0;1.000;54.00;210.20;Базовый
2026-08-10T13:00:02.062;58.419;202;2;LOCK;1309.3870;867.8745;0.9999;0;1.000;52.00;206.32;Базовый
2026-08-10T13:00:02.341;58.698;203;1;HOLD;1252.4141;912.9900;0.9696;2;1.068;54.00;210.20;Базовый
2026-08-10T13:00:02.341;58.698;203;2;LOCK;1309.3935;867.8672;0.9999;0;1.000;52.00;205.64;Базовый
2026-08-10T13:00:02.628;58.984;204;1;HOLD;1252.4141;912.9900;0.9550;3;1.102;54.00;210.20;Базовый
2026-08-10T13:00:02.628;58.984;204;2;LOCK;1309.3955;867.8666;0.9999;0;1.000;52.00;205.64;Базовый
2026-08-10T13:00:02.914;59.271;205;1;HOLD;1252.4195;912.9924;0.9843;1;1.034;54.00;210.20;Базовый
2026-08-10T13:00:02.914;59.271;205;2;LOCK;1309.3970;867.8698;0.9999;0;1.000;52.00;205.64;Базовый
2026-08-10T13:00:03.215;59.572;206;1;LOCK;1252.4236;912.9950;0.9993;0;1.000;54.00;210.20;Базовый
2026-08-10T13:00:03.215;59.572;206;2;LOCK;1309.3947;867.8802;0.9999;0;1.000;52.00;207.00;Базовый
2026-08-10T13:00:03.496;59.853;207;1;HOLD;1252.4236;912.9950;0.9696;2;1.068;54.00;210.20;Базовый
2026-08-10T13:00:03.496;59.853;207;2;LOCK;1309.3905;867.9174;1.0000;0;1.000;51.00;205.68;Базовый
2026-08-10T13:00:03.791;60.147;208;1;HOLD;1252.4283;912.9887;0.9843;1;1.034;54.00;208.84;Базовый
2026-08-10T13:00:03.791;60.147;208;2;LOCK;1309.3842;867.9650;1.0000;0;1.000;51.00;205.68;Базовый
2026-08-10T13:00:04.083;60.440;209;1;LOCK;1252.4319;912.9824;0.9993;0;1.000;54.00;209.52;Базовый
2026-08-10T13:00:04.083;60.440;209;2;LOCK;1309.3820;867.9455;0.9999;0;1.000;52.00;204.64;Базовый
2026-08-10T13:00:04.374;60.731;210;1;LOCK;1252.3885;913.0041;0.9997;0;1.000;56.00;203.44;Базовый
2026-08-10T13:00:04.374;60.731;210;2;LOCK;1309.3840;867.9129;0.9999;0;1.000;52.00;205.68;Базовый
2026-08-10T13:00:04.664;61.021;211;1;LOCK;1252.3746;913.0115;0.9997;0;1.000;56.00;203.44;Базовый
2026-08-10T13:00:04.664;61.021;211;2;LOCK;1309.3848;867.9030;0.9999;0;1.000;52.00;205.68;Базовый
2026-08-10T13:00:04.946;61.303;212;1;LOCK;1252.3682;913.0085;0.9995;0;1.000;54.00;203.44;Базовый
2026-08-10T13:00:04.946;61.303;212;2;LOCK;1309.3866;867.8873;0.9999;0;1.000;52.00;205.84;Базовый
2026-08-10T13:00:05.227;61.584;213;1;LOCK;1252.3878;912.9850;0.9995;0;1.000;54.00;203.28;Базовый
2026-08-10T13:00:05.227;61.584;213;2;LOCK;1309.3881;867.8782;0.9999;0;1.000;52.00;205.16;Базовый
2026-08-10T13:00:05.523;61.880;214;1;HOLD;1252.3878;912.9850;0.9552;3;1.102;54.00;203.28;Базовый
2026-08-10T13:00:05.523;61.880;214;2;LOCK;1309.3958;867.8770;0.9999;0;1.000;52.00;206.32;Базовый
2026-08-10T13:00:05.813;62.170;215;1;HOLD;1252.4005;912.9879;0.9695;2;1.068;54.00;210.04;Базовый
2026-08-10T13:00:05.813;62.170;215;2;LOCK;1309.4016;867.8839;0.9999;0;1.000;52.00;206.32;Базовый
2026-08-10T13:00:06.091;62.448;216;1;LOCK;1252.4117;912.9921;0.9993;0;1.000;54.00;209.88;Базовый
2026-08-10T13:00:06.091;62.448;216;2;LOCK;1309.4032;867.8890;0.9999;0;1.000;52.00;206.32;Базовый
2026-08-10T13:00:06.373;62.729;217;1;HOLD;1252.4117;912.9921;0.9550;3;1.102;54.00;209.88;Базовый
2026-08-10T13:00:06.373;62.729;217;2;LOCK;1309.4032;867.8947;0.9999;0;1.000;52.00;206.32;Базовый
2026-08-10T13:00:06.663;63.020;218;1;LOCK;1252.4210;912.9966;0.9993;0;1.000;54.00;210.04;Базовый
2026-08-10T13:00:06.663;63.020;218;2;LOCK;1309.4028;867.8958;0.9999;0;1.000;52.00;206.32;Базовый
2026-08-10T13:00:06.952;63.309;219;1;HOLD;1252.4210;912.9966;0.9550;3;1.102;54.00;210.04;Базовый
2026-08-10T13:00:06.952;63.309;219;2;LOCK;1309.4009;867.8975;0.9999;0;1.000;52.00;206.32;Базовый
2026-08-10T13:00:07.246;63.602;220;1;HOLD;1252.4284;913.0008;0.9695;2;1.068;54.00;210.04;Базовый
2026-08-10T13:00:07.246;63.602;220;2;LOCK;1309.4007;867.8973;0.9999;0;1.000;52.00;204.28;Базовый
2026-08-10T13:00:07.540;63.897;221;1;HOLD;1252.4375;912.9876;0.9843;1;1.034;51.00;208.88;Базовый
